TxTime(sec),RxTime(sec),Latency(ms),FrameID,FrameType,PacketIndex,TotalPackets,FwdRef,BwdRef
3.208000,3.209080,1.080,6,P,0,30,3,-1
3.208000,3.209258,1.258,6,P,1,30,3,-1
3.208000,3.209762,1.762,6,P,2,30,3,-1
3.208000,3.210140,2.140,6,P,3,30,3,-1
3.208000,3.210373,2.373,6,P,4,30,3,-1
3.208000,3.210542,2.542,6,P,5,30,3,-1
3.208000,3.210783,2.783,6,P,6,30,3,-1
3.208000,3.211024,3.024,6,P,7,30,3,-1
3.208000,3.212630,4.630,6,P,8,30,3,-1
3.208000,3.213775,5.775,6,P,9,30,3,-1
3.208000,3.213944,5.944,6,P,10,30,3,-1
3.208000,3.214885,6.885,6,P,11,30,3,-1
3.208000,3.215153,7.153,6,P,12,30,3,-1
3.208000,3.215531,7.531,6,P,13,30,3,-1
3.208000,3.216197,8.197,6,P,14,30,3,-1
3.208000,3.216411,8.411,6,P,15,30,3,-1
3.208000,3.216571,8.571,6,P,16,30,3,-1
3.208000,3.216839,8.839,6,P,17,30,3,-1
3.208000,3.217035,9.035,6,P,18,30,3,-1
3.208000,3.217187,9.187,6,P,19,30,3,-1
3.208000,3.217610,9.610,6,P,20,30,3,-1
3.208000,3.217851,9.851,6,P,21,30,3,-1
3.208000,3.218011,10.011,6,P,22,30,3,-1
3.208000,3.218261,10.261,6,P,23,30,3,-1
3.208000,3.218457,10.457,6,P,24,30,3,-1
3.208000,3.218698,10.698,6,P,25,30,3,-1
3.208000,3.218913,10.913,6,P,26,30,3,-1
3.208000,3.220276,12.276,6,P,27,30,3,-1
3.208000,3.220517,12.517,6,P,28,30,3,-1
3.208000,3.220704,12.704,6,P,29,30,3,-1
3.241000,3.242077,1.077,7,B,0,5,6,9
3.241000,3.242264,1.264,7,B,1,5,6,9
3.241000,3.242842,1.842,7,B,2,5,6,9
3.241000,3.243110,2.110,7,B,3,5,6,9
3.241000,3.243298,2.298,7,B,4,5,6,9
3.274000,3.275075,1.075,8,B,0,5,6,9
3.274000,3.275235,1.235,8,B,1,5,6,9
3.274000,3.275847,1.847,8,B,2,5,6,9
3.274000,3.276088,2.088,8,B,3,5,6,9
3.274000,3.278126,4.126,8,B,4,5,6,9
3.307000,3.308919,1.919,9,P,0,30,6,-1
3.307000,3.309558,2.558,9,P,1,30,6,-1
3.307000,3.310035,3.035,9,P,2,30,6,-1
3.307000,3.310186,3.186,9,P,3,30,6,-1
3.307000,3.310356,3.356,9,P,4,30,6,-1
3.307000,3.310507,3.507,9,P,5,30,6,-1
3.307000,3.310748,3.748,9,P,6,30,6,-1
3.307000,3.311189,4.189,9,P,7,30,6,-1
3.307000,3.311756,4.756,9,P,8,30,6,-1
3.307000,3.312152,5.152,9,P,9,30,6,-1
3.307000,3.312375,5.375,9,P,10,30,6,-1
3.307000,3.312590,5.590,9,P,11,30,6,-1
3.307000,3.312831,5.831,9,P,12,30,6,-1
3.307000,3.314860,7.860,9,P,13,30,6,-1
3.307000,3.315137,8.137,9,P,14,30,6,-1
3.307000,3.315605,8.605,9,P,15,30,6,-1
3.307000,3.316010,9.010,9,P,16,30,6,-1
3.307000,3.316215,9.215,9,P,17,30,6,-1
3.307000,3.316438,9.438,9,P,18,30,6,-1
3.307000,3.316626,9.626,9,P,19,30,6,-1
3.307000,3.316777,9.777,9,P,20,30,6,-1
3.307000,3.317027,10.027,9,P,21,30,6,-1
3.307000,3.317268,10.268,9,P,22,30,6,-1
3.307000,3.317853,10.853,9,P,23,30,6,-1
3.307000,3.318130,11.130,9,P,24,30,6,-1
3.307000,3.319023,12.023,9,P,25,30,6,-1
3.307000,3.319537,12.537,9,P,26,30,6,-1
3.307000,3.319715,12.715,9,P,27,30,6,-1
3.307000,3.320482,13.482,9,P,28,30,6,-1
3.307000,3.320651,13.651,9,P,29,30,6,-1
3.340000,3.341079,1.079,10,B,0,5,9,12
3.340000,3.341356,1.356,10,B,1,5,9,12
3.340000,3.341716,1.716,10,B,2,5,9,12
3.340000,3.342600,2.600,10,B,3,5,9,12
3.340000,3.342788,2.788,10,B,4,5,9,12
3.373000,3.374079,1.079,11,B,0,5,9,12
3.373000,3.374655,1.655,11,B,1,5,9,12
3.373000,3.375096,2.096,11,B,2,5,9,12
3.373000,3.375382,2.382,11,B,3,5,9,12
3.373000,3.375632,2.632,11,B,4,5,9,12
3.406000,3.407076,1.076,12,P,0,30,9,-1
3.406000,3.408826,2.826,12,P,1,30,9,-1
3.406000,3.409067,3.067,12,P,2,30,9,-1
3.406000,3.409335,3.335,12,P,3,30,9,-1
3.406000,3.409912,3.912,12,P,4,30,9,-1
3.406000,3.410081,4.081,12,P,5,30,9,-1
3.406000,3.410313,4.313,12,P,6,30,9,-1
3.406000,3.410889,4.889,12,P,7,30,9,-1
3.406000,3.412025,6.025,12,P,8,30,9,-1
3.406000,3.412194,6.194,12,P,9,30,9,-1
3.406000,3.412671,6.671,12,P,10,30,9,-1
3.406000,3.412958,6.958,12,P,11,30,9,-1
3.406000,3.413318,7.318,12,P,12,30,9,-1
3.406000,3.413586,7.586,12,P,13,30,9,-1
3.406000,3.414218,8.218,12,P,14,30,9,-1
3.406000,3.414731,8.731,12,P,15,30,9,-1
3.406000,3.414900,8.900,12,P,16,30,9,-1
3.406000,3.415051,9.051,12,P,17,30,9,-1
3.406000,3.415899,9.899,12,P,18,30,9,-1
3.406000,3.416096,10.096,12,P,19,30,9,-1
3.406000,3.416780,10.780,12,P,20,30,9,-1
3.406000,3.416949,10.949,12,P,21,30,9,-1
3.406000,3.417318,11.318,12,P,22,30,9,-1
3.406000,3.418580,12.580,12,P,23,30,9,-1
3.406000,3.420717,14.717,12,P,24,30,9,-1
3.406000,3.421122,15.122,12,P,25,30,9,-1
3.406000,3.421825,15.825,12,P,26,30,9,-1
3.406000,3.422039,16.039,12,P,27,30,9,-1
3.406000,3.422244,16.244,12,P,28,30,9,-1
3.406000,3.422757,16.757,12,P,29,30,9,-1
3.439000,3.440687,1.687,13,B,0,5,12,15
3.439000,3.441218,2.218,13,B,1,5,12,15
3.439000,3.441468,2.468,13,B,2,5,12,15
3.439000,3.441837,2.837,13,B,3,5,12,15
3.439000,3.442270,3.270,13,B,4,5,12,15
3.472000,3.473075,1.075,14,B,0,5,12,15
3.472000,3.473995,1.995,14,B,1,5,12,15
3.472000,3.474263,2.263,14,B,2,5,12,15
3.472000,3.474531,2.531,14,B,3,5,12,15
3.472000,3.474781,2.781,14,B,4,5,12,15
3.505000,3.506074,1.074,15,P,0,30,12,-1
3.505000,3.506315,1.315,15,P,1,30,12,-1
3.505000,3.506583,1.583,15,P,2,30,12,-1
3.505000,3.506943,1.943,15,P,3,30,12,-1
3.505000,3.509785,4.785,15,P,4,30,12,-1
3.505000,3.509999,4.999,15,P,5,30,12,-1
3.505000,3.510222,5.222,15,P,6,30,12,-1
3.505000,3.510373,5.373,15,P,7,30,12,-1
3.505000,3.510859,5.859,15,P,8,30,12,-1
3.505000,3.511082,6.082,15,P,9,30,12,-1
3.505000,3.511296,6.296,15,P,10,30,12,-1
3.505000,3.511556,6.556,15,P,11,30,12,-1
