PhyRxTime,FrameID,FrameType,PacketIndex,TID,AccessCategory,IsAMPDU,AMPDURefNum
4.40173,42,P,17,3,AC BE,YES,89
4.40173,42,P,18,3,AC BE,YES,89
4.40173,42,P,19,3,AC BE,YES,89
4.40173,42,P,20,3,AC BE,YES,89
4.40173,42,P,21,3,AC BE,YES,89
4.40173,42,P,22,3,AC BE,YES,89
4.40173,42,P,23,3,AC BE,YES,89
4.40173,42,P,24,3,AC BE,YES,89
4.40173,42,P,25,3,AC BE,YES,89
4.40173,42,P,26,3,AC BE,YES,89
4.40173,42,P,27,3,AC BE,YES,89
4.40235,42,P,28,3,AC BE,YES,90
4.40235,42,P,29,3,AC BE,YES,90
4.43025,43,B,0,3,AC BE,YES,91
4.43108,43,B,1,3,AC BE,YES,92
4.43108,43,B,2,3,AC BE,YES,92
4.43108,43,B,3,3,AC BE,YES,92
4.43108,43,B,4,3,AC BE,YES,92
4.46324,44,B,0,3,AC BE,YES,93
4.46413,44,B,1,3,AC BE,YES,94
4.46413,44,B,2,3,AC BE,YES,94
4.46413,44,B,3,3,AC BE,YES,94
4.46413,44,B,4,3,AC BE,YES,94
4.49625,45,P,0,3,AC BE,YES,95
4.50108,45,P,1,3,AC BE,YES,96
4.50108,45,P,2,3,AC BE,YES,96
4.50108,45,P,3,3,AC BE,YES,96
4.50108,45,P,4,3,AC BE,YES,96
4.50108,45,P,5,3,AC BE,YES,96
4.50108,45,P,6,3,AC BE,YES,96
4.50108,45,P,7,3,AC BE,YES,96
4.50108,45,P,8,3,AC BE,YES,96
4.50108,45,P,9,3,AC BE,YES,96
4.50108,45,P,10,3,AC BE,YES,96
4.50108,45,P,11,3,AC BE,YES,96
4.50108,45,P,12,3,AC BE,YES,96
4.50108,45,P,13,3,AC BE,YES,96
4.50108,45,P,14,3,AC BE,YES,96
4.50108,45,P,15,3,AC BE,YES,96
4.50108,45,P,16,3,AC BE,YES,96
4.50108,45,P,17,3,AC BE,YES,96
4.50108,45,P,18,3,AC BE,YES,96
4.50108,45,P,19,3,AC BE,YES,96
4.50108,45,P,20,3,AC BE,YES,96
4.50108,45,P,21,3,AC BE,YES,96
4.50108,45,P,22,3,AC BE,YES,96
4.50108,45,P,23,3,AC BE,YES,96
4.50108,45,P,24,3,AC BE,YES,96
4.50108,45,P,25,3,AC BE,YES,96
4.50108,45,P,26,3,AC BE,YES,96
4.50108,45,P,27,3,AC BE,YES,96
4.50108,45,P,28,3,AC BE,YES,96
4.50108,45,P,29,3,AC BE,YES,96
4.52924,46,B,0,3,AC BE,YES,97
4.53014,46,B,1,3,AC BE,YES,98
4.53014,46,B,2,3,AC BE,YES,98
4.53014,46,B,3,3,AC BE,YES,98
4.53014,46,B,4,3,AC BE,YES,98
4.56225,47,B,0,3,AC BE,YES,99
4.56311,47,B,1,3,AC BE,YES,100
4.56311,47,B,2,3,AC BE,YES,100
4.56311,47,B,3,3,AC BE,YES,100
4.56311,47,B,4,3,AC BE,YES,100
4.59525,48,P,0,3,AC BE,YES,101
4.60016,48,P,1,3,AC BE,YES,102
4.60016,48,P,2,3,AC BE,YES,102
4.60016,48,P,3,3,AC BE,YES,102
4.60016,48,P,4,3,AC BE,YES,102
4.60016,48,P,5,3,AC BE,YES,102
4.60016,48,P,6,3,AC BE,YES,102
4.60016,48,P,7,3,AC BE,YES,102
4.60016,48,P,8,3,AC BE,YES,102
4.60016,48,P,9,3,AC BE,YES,102
4.60016,48,P,10,3,AC BE,YES,102
4.60016,48,P,11,3,AC BE,YES,102
4.60016,48,P,12,3,AC BE,YES,102
4.60016,48,P,13,3,AC BE,YES,102
4.60016,48,P,14,3,AC BE,YES,102
4.60016,48,P,15,3,AC BE,YES,102
4.60016,48,P,16,3,AC BE,YES,102
4.60016,48,P,17,3,AC BE,YES,102
4.60016,48,P,18,3,AC BE,YES,102
4.60016,48,P,19,3,AC BE,YES,102
4.60016,48,P,20,3,AC BE,YES,102
4.60016,48,P,21,3,AC BE,YES,102
4.60016,48,P,22,3,AC BE,YES,102
4.60016,48,P,23,3,AC BE,YES,102
4.60016,48,P,24,3,AC BE,YES,102
4.60016,48,P,25,3,AC BE,YES,102
4.60016,48,P,26,3,AC BE,YES,102
4.60016,48,P,27,3,AC BE,YES,102
4.60016,48,P,28,3,AC BE,YES,102
4.60016,48,P,29,3,AC BE,YES,102
4.62824,49,B,0,3,AC BE,YES,103
4.62906,49,B,1,3,AC BE,YES,104
4.62906,49,B,2,3,AC BE,YES,104
4.62906,49,B,3,3,AC BE,YES,104
4.62906,49,B,4,3,AC BE,YES,104
4.66125,50,B,0,3,AC BE,YES,105
4.66213,50,B,1,3,AC BE,YES,106
4.66213,50,B,2,3,AC BE,YES,106
4.66213,50,B,3,3,AC BE,YES,106
4.66213,50,B,4,3,AC BE,YES,106
4.69425,51,P,0,3,AC BE,YES,107
4.69918,51,P,1,3,AC BE,YES,108
4.69918,51,P,2,3,AC BE,YES,108
4.69918,51,P,3,3,AC BE,YES,108
4.69918,51,P,4,3,AC BE,YES,108
4.69918,51,P,5,3,AC BE,YES,108
4.69918,51,P,6,3,AC BE,YES,108
4.69918,51,P,7,3,AC BE,YES,108
4.69918,51,P,8,3,AC BE,YES,108
4.69918,51,P,9,3,AC BE,YES,108
4.69918,51,P,10,3,AC BE,YES,108
4.69918,51,P,11,3,AC BE,YES,108
4.69918,51,P,12,3,AC BE,YES,108
4.69918,51,P,13,3,AC BE,YES,108
4.69918,51,P,14,3,AC BE,YES,108
4.69918,51,P,15,3,AC BE,YES,108
4.69918,51,P,16,3,AC BE,YES,108
4.69918,51,P,17,3,AC BE,YES,108
4.69918,51,P,18,3,AC BE,YES,108
4.69918,51,P,19,3,AC BE,YES,108
4.69918,51,P,20,3,AC BE,YES,108
4.69918,51,P,21,3,AC BE,YES,108
4.69918,51,P,22,3,AC BE,YES,108
4.69918,51,P,23,3,AC BE,YES,108
4.69918,51,P,24,3,AC BE,YES,108
4.69918,51,P,25,3,AC BE,YES,108
4.69918,51,P,26,3,AC BE,YES,108
4.69918,51,P,27,3,AC BE,YES,108
4.69918,51,P,28,3,AC BE,YES,108
4.69918,51,P,29,3,AC BE,YES,108
4.72725,52,B,0,3,AC BE,YES,109
4.72814,52,B,1,3,AC BE,YES,110
4.72814,52,B,2,3,AC BE,YES,110
4.72814,52,B,3,3,AC BE,YES,110
4.72814,52,B,4,3,AC BE,YES,110
4.76025,53,B,0,3,AC BE,YES,111
4.7611,53,B,1,3,AC BE,YES,112
4.7611,53,B,2,3,AC BE,YES,112
4.7611,53,B,3,3,AC BE,YES,112
4.7611,53,B,4,3,AC BE,YES,112
4.79324,54,P,0,3,AC BE,YES,113
4.79808,54,P,1,3,AC BE,YES,114
4.79808,54,P,2,3,AC BE,YES,114
4.79808,54,P,3,3,AC BE,YES,114
4.79808,54,P,4,3,AC BE,YES,114
4.79808,54,P,5,3,AC BE,YES,114
4.79808,54,P,6,3,AC BE,YES,114
4.79808,54,P,7,3,AC BE,YES,114
4.79808,54,P,8,3,AC BE,YES,114
4.79808,54,P,9,3,AC BE,YES,114
4.79808,54,P,10,3,AC BE,YES,114
4.79808,54,P,11,3,AC BE,YES,114
4.79808,54,P,12,3,AC BE,YES,114
4.79808,54,P,13,3,AC BE,YES,114
4.79808,54,P,14,3,AC BE,YES,114
4.79808,54,P,15,3,AC BE,YES,114
4.79808,54,P,16,3,AC BE,YES,114
4.79808,54,P,17,3,AC BE,YES,114
4.79808,54,P,18,3,AC BE,YES,114
4.79808,54,P,19,3,AC BE,YES,114
4.79808,54,P,20,3,AC BE,YES,114
4.79808,54,P,21,3,AC BE,YES,114
4.79808,54,P,22,3,AC BE,YES,114
4.79808,54,P,23,3,AC BE,YES,114
4.79808,54,P,24,3,AC BE,YES,114
4.79808,54,P,25,3,AC BE,YES,114
4.79808,54,P,26,3,AC BE,YES,114
4.79808,54,P,27,3,AC BE,YES,114
4.79808,54,P,28,3,AC BE,YES,114
4.79808,54,P,29,3,AC BE,YES,114
4.82625,55,B,0,3,AC BE,YES,115
4.82716,55,B,1,3,AC BE,YES,116
4.82716,55,B,2,3,AC BE,YES,116
4.82716,55,B,3,3,AC BE,YES,116
4.82716,55,B,4,3,AC BE,YES,116
4.85924,56,B,0,3,AC BE,YES,117
4.86004,56,B,1,3,AC BE,YES,118
4.86004,56,B,2,3,AC BE,YES,118
4.86004,56,B,3,3,AC BE,YES,118
4.86004,56,B,4,3,AC BE,YES,118
4.89224,57,P,0,3,AC BE,YES,119
4.8971,57,P,1,3,AC BE,YES,120
4.8971,57,P,2,3,AC BE,YES,120
4.8971,57,P,3,3,AC BE,YES,120
4.8971,57,P,4,3,AC BE,YES,120
4.8971,57,P,5,3,AC BE,YES,120
4.8971,57,P,6,3,AC BE,YES,120
4.8971,57,P,7,3,AC BE,YES,120
4.8971,57,P,8,3,AC BE,YES,120
4.8971,57,P,9,3,AC BE,YES,120
4.8971,57,P,10,3,AC BE,YES,120
4.8971,57,P,11,3,AC BE,YES,120
4.8971,57,P,12,3,AC BE,YES,120
4.8971,57,P,13,3,AC BE,YES,120
4.8971,57,P,14,3,AC BE,YES,120
4.8971,57,P,15,3,AC BE,YES,120
4.8971,57,P,16,3,AC BE,YES,120
4.8971,57,P,17,3,AC BE,YES,120
4.8971,57,P,18,3,AC BE,YES,120
4.8971,57,P,19,3,AC BE,YES,120
4.8971,57,P,20,3,AC BE,YES,120
4.8971,57,P,21,3,AC BE,YES,120
4.8971,57,P,22,3,AC BE,YES,120
4.8971,57,P,23,3,AC BE,YES,120
4.8971,57,P,24,3,AC BE,YES,120
4.8971,57,P,25,3,AC BE,YES,120
4.8971,57,P,26,3,AC BE,YES,120
4.8971,57,P,27,3,AC BE,YES,120
4.8971,57,P,28,3,AC BE,YES,120
4.8971,57,P,29,3,AC BE,YES,120
4.92525,58,B,0,3,AC BE,YES,121
4.92617,58,B,1,3,AC BE,YES,122
4.92617,58,B,2,3,AC BE,YES,122
4.92617,58,B,3,3,AC BE,YES,122
4.92617,58,B,4,3,AC BE,YES,122
4.95824,59,P,0,3,AC BE,YES,123
4.96309,59,P,1,3,AC BE,YES,124
4.96309,59,P,2,3,AC BE,YES,124
4.96309,59,P,3,3,AC BE,YES,124
4.96309,59,P,4,3,AC BE,YES,124
4.96309,59,P,5,3,AC BE,YES,124
4.96309,59,P,6,3,AC BE,YES,124
4.96309,59,P,7,3,AC BE,YES,124
4.96309,59,P,8,3,AC BE,YES,124
4.96309,59,P,9,3,AC BE,YES,124
4.96309,59,P,10,3,AC BE,YES,124
4.96309,59,P,11,3,AC BE,YES,124
4.96309,59,P,12,3,AC BE,YES,124
4.96309,59,P,13,3,AC BE,YES,124
4.96309,59,P,14,3,AC BE,YES,124
4.96309,59,P,15,3,AC BE,YES,124
4.96309,59,P,16,3,AC BE,YES,124
4.96309,59,P,17,3,AC BE,YES,124
4.96309,59,P,18,3,AC BE,YES,124
4.96309,59,P,19,3,AC BE,YES,124
4.96309,59,P,20,3,AC BE,YES,124
4.96309,59,P,21,3,AC BE,YES,124
4.96309,59,P,22,3,AC BE,YES,124
4.96309,59,P,23,3,AC BE,YES,124
4.96309,59,P,24,3,AC BE,YES,124
4.96309,59,P,25,3,AC BE,YES,124
4.96309,59,P,26,3,AC BE,YES,124
4.96309,59,P,27,3,AC BE,YES,124
4.96309,59,P,28,3,AC BE,YES,124
4.96309,59,P,29,3,AC BE,YES,124
4.99124,60,I,0,7,AC VO,YES,125
4.99297,60,I,1,7,AC VO,YES,126
4.99297,60,I,2,7,AC VO,YES,126
4.99297,60,I,3,7,AC VO,YES,126
4.99297,60,I,4,7,AC VO,YES,126
4.99297,60,I,5,7,AC VO,YES,126
4.99297,60,I,6,7,AC VO,YES,126
4.99297,60,I,7,7,AC VO,YES,126
4.99297,60,I,8,7,AC VO,YES,126
4.99297,60,I,9,7,AC VO,YES,126
4.99297,60,I,10,7,AC VO,YES,126
4.99508,60,I,11,7,AC VO,YES,127
4.99508,60,I,12,7,AC VO,YES,127
4.99508,60,I,13,7,AC VO,YES,127
4.99508,60,I,14,7,AC VO,YES,127
4.99508,60,I,15,7,AC VO,YES,127
4.99508,60,I,16,7,AC VO,YES,127
4.99508,60,I,17,7,AC VO,YES,127
4.99508,60,I,18,7,AC VO,YES,127
4.99508,60,I,19,7,AC VO,YES,127
4.99508,60,I,20,7,AC VO,YES,127
4.99508,60,I,21,7,AC VO,YES,127
4.99508,60,I,22,7,AC VO,YES,127
4.99719,60,I,23,7,AC VO,YES,128
4.99719,60,I,24,7,AC VO,YES,128
4.99719,60,I,25,7,AC VO,YES,128
4.99719,60,I,26,7,AC VO,YES,128
4.99719,60,I,27,7,AC VO,YES,128
4.99719,60,I,28,7,AC VO,YES,128
4.99719,60,I,29,7,AC VO,YES,128
4.99719,60,I,30,7,AC VO,YES,128
4.99719,60,I,31,7,AC VO,YES,128
4.99719,60,I,32,7,AC VO,YES,128
4.99719,60,I,33,7,AC VO,YES,128
4.99719,60,I,34,7,AC VO,YES,128
4.99932,60,I,35,7,AC VO,YES,129
4.99932,60,I,36,7,AC VO,YES,129
4.99932,60,I,37,7,AC VO,YES,129
4.99932,60,I,38,7,AC VO,YES,129
4.99932,60,I,39,7,AC VO,YES,129
4.99932,60,I,40,7,AC VO,YES,129
4.99932,60,I,41,7,AC VO,YES,129
4.99932,60,I,42,7,AC VO,YES,129
4.99932,60,I,43,7,AC VO,YES,129
4.99932,60,I,44,7,AC VO,YES,129
4.99932,60,I,45,7,AC VO,YES,129
4.99932,60,I,46,7,AC VO,YES,129
5,60,I,47,7,AC VO,YES,130
5,60,I,48,7,AC VO,YES,130
5,60,I,49,7,AC VO,YES,130
5.02632,61,B,0,3,AC BE,YES,131
5.02632,61,B,1,3,AC BE,YES,131
5.02632,61,B,2,3,AC BE,YES,131
5.02632,61,B,3,3,AC BE,YES,131
5.02632,61,B,4,3,AC BE,YES,131
5.05724,62,B,0,3,AC BE,YES,132
5.05813,62,B,1,3,AC BE,YES,133
5.05813,62,B,2,3,AC BE,YES,133
5.05813,62,B,3,3,AC BE,YES,133
5.05813,62,B,4,3,AC BE,YES,133
5.09025,63,P,0,3,AC BE,YES,134
5.09511,63,P,1,3,AC BE,YES,135
5.09511,63,P,2,3,AC BE,YES,135
5.09511,63,P,3,3,AC BE,YES,135
5.09511,63,P,4,3,AC BE,YES,135
5.09511,63,P,5,3,AC BE,YES,135
5.09511,63,P,6,3,AC BE,YES,135
5.09511,63,P,7,3,AC BE,YES,135
5.09511,63,P,8,3,AC BE,YES,135
5.09511,63,P,9,3,AC BE,YES,135
5.09511,63,P,10,3,AC BE,YES,135
5.09511,63,P,11,3,AC BE,YES,135
5.09511,63,P,12,3,AC BE,YES,135
5.09511,63,P,13,3,AC BE,YES,135
5.09511,63,P,14,3,AC BE,YES,135
5.09511,63,P,15,3,AC BE,YES,135
5.09511,63,P,16,3,AC BE,YES,135
5.09511,63,P,17,3,AC BE,YES,135
5.09511,63,P,18,3,AC BE,YES,135
5.09511,63,P,19,3,AC BE,YES,135
5.09511,63,P,20,3,AC BE,YES,135
5.09511,63,P,21,3,AC BE,YES,135
5.09511,63,P,22,3,AC BE,YES,135
5.09511,63,P,23,3,AC BE,YES,135
5.09511,63,P,24,3,AC BE,YES,135
5.09511,63,P,25,3,AC BE,YES,135
5.09511,63,P,26,3,AC BE,YES,135
5.09511,63,P,27,3,AC BE,YES,135
5.09511,63,P,28,3,AC BE,YES,135
5.09511,63,P,29,3,AC BE,YES,135
5.12325,64,B,0,3,AC BE,YES,136
5.12412,64,B,1,3,AC BE,YES,137
5.12412,64,B,2,3,AC BE,YES,137
5.12412,64,B,3,3,AC BE,YES,137
5.12412,64,B,4,3,AC BE,YES,137
5.15624,65,B,0,3,AC BE,YES,138
5.15714,65,B,1,3,AC BE,YES,139
5.15714,65,B,2,3,AC BE,YES,139
5.15714,65,B,3,3,AC BE,YES,139
5.15714,65,B,4,3,AC BE,YES,139
5.18925,66,P,0,3,AC BE,YES,140
5.19415,66,P,1,3,AC BE,YES,141
5.19415,66,P,2,3,AC BE,YES,141
5.19415,66,P,3,3,AC BE,YES,141
5.19415,66,P,4,3,AC BE,YES,141
5.19415,66,P,5,3,AC BE,YES,141
5.19415,66,P,6,3,AC BE,YES,141
5.19415,66,P,7,3,AC BE,YES,141
5.19415,66,P,8,3,AC BE,YES,141
5.19415,66,P,9,3,AC BE,YES,141
5.19415,66,P,10,3,AC BE,YES,141
5.19415,66,P,11,3,AC BE,YES,141
5.19415,66,P,12,3,AC BE,YES,141
5.19415,66,P,13,3,AC BE,YES,141
5.19415,66,P,14,3,AC BE,YES,141
5.19415,66,P,15,3,AC BE,YES,141
5.19415,66,P,16,3,AC BE,YES,141
5.19415,66,P,17,3,AC BE,YES,141
5.19415,66,P,18,3,AC BE,YES,141
5.19415,66,P,19,3,AC BE,YES,141
5.19415,66,P,20,3,AC BE,YES,141
5.19415,66,P,21,3,AC BE,YES,141
5.19415,66,P,22,3,AC BE,YES,141
5.19415,66,P,23,3,AC BE,YES,141
5.19415,66,P,24,3,AC BE,YES,141
5.19415,66,P,25,3,AC BE,YES,141
5.19415,66,P,26,3,AC BE,YES,141
5.19415,66,P,27,3,AC BE,YES,141
5.19415,66,P,28,3,AC BE,YES,141
5.19415,66,P,29,3,AC BE,YES,141
5.22225,67,B,0,3,AC BE,YES,142
5.22309,67,B,1,3,AC BE,YES,143
5.22309,67,B,2,3,AC BE,YES,143
5.22309,67,B,3,3,AC BE,YES,143
5.22309,67,B,4,3,AC BE,YES,143
5.25524,68,B,0,3,AC BE,YES,144
5.25603,68,B,1,3,AC BE,YES,145
5.25603,68,B,2,3,AC BE,YES,145
5.25603,68,B,3,3,AC BE,YES,145
5.25603,68,B,4,3,AC BE,YES,145
5.28825,69,P,0,3,AC BE,YES,146
5.29309,69,P,1,3,AC BE,YES,147
5.29309,69,P,2,3,AC BE,YES,147
5.29309,69,P,3,3,AC BE,YES,147
5.29309,69,P,4,3,AC BE,YES,147
5.29309,69,P,5,3,AC BE,YES,147
5.29309,69,P,6,3,AC BE,YES,147
5.29309,69,P,7,3,AC BE,YES,147
5.29309,69,P,8,3,AC BE,YES,147
5.29309,69,P,9,3,AC BE,YES,147
5.29309,69,P,10,3,AC BE,YES,147
5.29309,69,P,11,3,AC BE,YES,147
5.29309,69,P,12,3,AC BE,YES,147
5.29309,69,P,13,3,AC BE,YES,147
5.29309,69,P,14,3,AC BE,YES,147
5.29309,69,P,15,3,AC BE,YES,147
5.29309,69,P,16,3,AC BE,YES,147
5.29309,69,P,17,3,AC BE,YES,147
5.29309,69,P,18,3,AC BE,YES,147
5.29309,69,P,19,3,AC BE,YES,147
5.29309,69,P,20,3,AC BE,YES,147
5.29309,69,P,21,3,AC BE,YES,147
5.29309,69,P,22,3,AC BE,YES,147
5.29309,69,P,23,3,AC BE,YES,147
5.29309,69,P,24,3,AC BE,YES,147
5.29309,69,P,25,3,AC BE,YES,147
5.29309,69,P,26,3,AC BE,YES,147
5.29309,69,P,27,3,AC BE,YES,147
5.29309,69,P,28,3,AC BE,YES,147
5.29309,69,P,29,3,AC BE,YES,147
5.32125,70,B,0,3,AC BE,YES,148
5.32207,70,B,1,3,AC BE,YES,149
5.32207,70,B,2,3,AC BE,YES,149
5.32207,70,B,3,3,AC BE,YES,149
5.32207,70,B,4,3,AC BE,YES,149
5.35425,71,B,0,3,AC BE,YES,150
5.35506,71,B,1,3,AC BE,YES,151
5.35506,71,B,2,3,AC BE,YES,151
5.35506,71,B,3,3,AC BE,YES,151
5.35506,71,B,4,3,AC BE,YES,151
5.38725,72,P,0,3,AC BE,YES,152
5.39214,72,P,1,3,AC BE,YES,153
5.39214,72,P,2,3,AC BE,YES,153
5.39214,72,P,3,3,AC BE,YES,153
5.39214,72,P,4,3,AC BE,YES,153
5.39214,72,P,5,3,AC BE,YES,153
5.39214,72,P,6,3,AC BE,YES,153
5.39214,72,P,7,3,AC BE,YES,153
5.39214,72,P,8,3,AC BE,YES,153
5.39214,72,P,9,3,AC BE,YES,153
5.39214,72,P,10,3,AC BE,YES,153
5.39214,72,P,11,3,AC BE,YES,153
5.39214,72,P,12,3,AC BE,YES,153
5.39214,72,P,13,3,AC BE,YES,153
5.39214,72,P,14,3,AC BE,YES,153
5.39214,72,P,15,3,AC BE,YES,153
5.39214,72,P,16,3,AC BE,YES,153
5.39214,72,P,17,3,AC BE,YES,153
5.39214,72,P,18,3,AC BE,YES,153
5.39214,72,P,19,3,AC BE,YES,153
5.39214,72,P,20,3,AC BE,YES,153
5.39214,72,P,21,3,AC BE,YES,153
5.39214,72,P,22,3,AC BE,YES,153
5.39214,72,P,23,3,AC BE,YES,153
5.39214,72,P,24,3,AC BE,YES,153
5.39214,72,P,25,3,AC BE,YES,153
5.39214,72,P,26,3,AC BE,YES,153
5.39214,72,P,27,3,AC BE,YES,153
5.39214,72,P,28,3,AC BE,YES,153
5.39214,72,P,29,3,AC BE,YES,153
5.42025,73,B,0,3,AC BE,YES,154
5.42115,73,B,1,3,AC BE,YES,155
5.42115,73,B,2,3,AC BE,YES,155
5.42115,73,B,3,3,AC BE,YES,155
5.42115,73,B,4,3,AC BE,YES,155
5.45325,74,B,0,3,AC BE,YES,156
5.45406,74,B,1,3,AC BE,YES,157
5.45406,74,B,2,3,AC BE,YES,157
5.45406,74,B,3,3,AC BE,YES,157
5.45406,74,B,4,3,AC BE,YES,157
5.48624,75,P,0,3,AC BE,YES,158
5.49118,75,P,1,3,AC BE,YES,159
5.49118,75,P,2,3,AC BE,YES,159
5.49118,75,P,3,3,AC BE,YES,159
5.49118,75,P,4,3,AC BE,YES,159
5.49118,75,P,5,3,AC BE,YES,159
5.49118,75,P,6,3,AC BE,YES,159
5.49118,75,P,7,3,AC BE,YES,159
5.49118,75,P,8,3,AC BE,YES,159
5.49118,75,P,9,3,AC BE,YES,159
5.49118,75,P,10,3,AC BE,YES,159
5.49118,75,P,11,3,AC BE,YES,159
5.49118,75,P,12,3,AC BE,YES,159
5.49118,75,P,13,3,AC BE,YES,159
5.49118,75,P,14,3,AC BE,YES,159
5.49118,75,P,15,3,AC BE,YES,159
5.49118,75,P,16,3,AC BE,YES,159
5.49118,75,P,17,3,AC BE,YES,159
5.49118,75,P,18,3,AC BE,YES,159
5.49118,75,P,19,3,AC BE,YES,159
5.49118,75,P,20,3,AC BE,YES,159
5.49118,75,P,21,3,AC BE,YES,159
5.49118,75,P,22,3,AC BE,YES,159
5.49118,75,P,23,3,AC BE,YES,159
5.49118,75,P,24,3,AC BE,YES,159
5.49118,75,P,25,3,AC BE,YES,159
5.49118,75,P,26,3,AC BE,YES,159
5.49118,75,P,27,3,AC BE,YES,159
5.49118,75,P,28,3,AC BE,YES,159
5.49118,75,P,29,3,AC BE,YES,159
5.51924,76,B,0,3,AC BE,YES,160
5.52011,76,B,1,3,AC BE,YES,161
5.52011,76,B,2,3,AC BE,YES,161
5.52011,76,B,3,3,AC BE,YES,161
5.52011,76,B,4,3,AC BE,YES,161
5.55225,77,B,0,3,AC BE,YES,162
5.55304,77,B,1,3,AC BE,YES,163
5.55304,77,B,2,3,AC BE,YES,163
5.55304,77,B,3,3,AC BE,YES,163
5.55304,77,B,4,3,AC BE,YES,163
5.58524,78,P,0,3,AC BE,YES,164
5.59011,78,P,1,3,AC BE,YES,165
5.59011,78,P,2,3,AC BE,YES,165
5.59011,78,P,3,3,AC BE,YES,165
5.59011,78,P,4,3,AC BE,YES,165
5.59011,78,P,5,3,AC BE,YES,165
5.59011,78,P,6,3,AC BE,YES,165
5.59011,78,P,7,3,AC BE,YES,165
5.59011,78,P,8,3,AC BE,YES,165
5.59011,78,P,9,3,AC BE,YES,165
5.59011,78,P,10,3,AC BE,YES,165
5.59011,78,P,11,3,AC BE,YES,165
5.59011,78,P,12,3,AC BE,YES,165
5.59011,78,P,13,3,AC BE,YES,165
5.59011,78,P,14,3,AC BE,YES,165
5.59011,78,P,15,3,AC BE,YES,165
5.59011,78,P,16,3,AC BE,YES,165
5.59011,78,P,17,3,AC BE,YES,165
5.59011,78,P,18,3,AC BE,YES,165
5.59011,78,P,19,3,AC BE,YES,165
5.59011,78,P,20,3,AC BE,YES,165
5.59011,78,P,21,3,AC BE,YES,165
5.59011,78,P,22,3,AC BE,YES,165
5.59011,78,P,23,3,AC BE,YES,165
5.59011,78,P,24,3,AC BE,YES,165
5.59011,78,P,25,3,AC BE,YES,165
5.59011,78,P,26,3,AC BE,YES,165
5.59011,78,P,27,3,AC BE,YES,165
5.59011,78,P,28,3,AC BE,YES,165
5.59011,78,P,29,3,AC BE,YES,165
5.61824,79,B,0,3,AC BE,YES,166
5.6191,79,B,1,3,AC BE,YES,167
5.6191,79,B,2,3,AC BE,YES,167
5.6191,79,B,3,3,AC BE,YES,167
5.6191,79,B,4,3,AC BE,YES,167
5.65124,80,B,0,3,AC BE,YES,168
5.65206,80,B,1,3,AC BE,YES,169
5.65206,80,B,2,3,AC BE,YES,169
5.65206,80,B,3,3,AC BE,YES,169
5.65206,80,B,4,3,AC BE,YES,169
5.68425,81,P,0,3,AC BE,YES,170
5.68911,81,P,1,3,AC BE,YES,171
5.68911,81,P,2,3,AC BE,YES,171
5.68911,81,P,3,3,AC BE,YES,171
5.68911,81,P,4,3,AC BE,YES,171
5.68911,81,P,5,3,AC BE,YES,171
5.68911,81,P,6,3,AC BE,YES,171
5.68911,81,P,7,3,AC BE,YES,171
5.68911,81,P,8,3,AC BE,YES,171
5.68911,81,P,9,3,AC BE,YES,171
5.68911,81,P,10,3,AC BE,YES,171
5.68911,81,P,11,3,AC BE,YES,171
5.68911,81,P,12,3,AC BE,YES,171
5.68911,81,P,13,3,AC BE,YES,171
5.68911,81,P,14,3,AC BE,YES,171
5.68911,81,P,15,3,AC BE,YES,171
5.68911,81,P,16,3,AC BE,YES,171
5.68911,81,P,17,3,AC BE,YES,171
5.68911,81,P,18,3,AC BE,YES,171
5.68911,81,P,19,3,AC BE,YES,171
5.68911,81,P,20,3,AC BE,YES,171
5.68911,81,P,21,3,AC BE,YES,171
5.68911,81,P,22,3,AC BE,YES,171
5.68911,81,P,23,3,AC BE,YES,171
5.68911,81,P,24,3,AC BE,YES,171
5.68911,81,P,25,3,AC BE,YES,171
5.68911,81,P,26,3,AC BE,YES,171
5.68911,81,P,27,3,AC BE,YES,171
5.68911,81,P,28,3,AC BE,YES,171
5.68911,81,P,29,3,AC BE,YES,171
5.71725,82,B,0,3,AC BE,YES,172
5.71812,82,B,1,3,AC BE,YES,173
5.71812,82,B,2,3,AC BE,YES,173
5.71812,82,B,3,3,AC BE,YES,173
5.71812,82,B,4,3,AC BE,YES,173
5.75025,83,B,0,3,AC BE,YES,174
5.7511,83,B,1,3,AC BE,YES,175
5.7511,83,B,2,3,AC BE,YES,175
5.7511,83,B,3,3,AC BE,YES,175
5.7511,83,B,4,3,AC BE,YES,175
5.78325,84,P,0,3,AC BE,YES,176
5.7881,84,P,1,3,AC BE,YES,177
5.7881,84,P,2,3,AC BE,YES,177
5.7881,84,P,3,3,AC BE,YES,177
5.7881,84,P,4,3,AC BE,YES,177
5.7881,84,P,5,3,AC BE,YES,177
5.7881,84,P,6,3,AC BE,YES,177
5.7881,84,P,7,3,AC BE,YES,177
5.7881,84,P,8,3,AC BE,YES,177
5.7881,84,P,9,3,AC BE,YES,177
5.7881,84,P,10,3,AC BE,YES,177
5.7881,84,P,11,3,AC BE,YES,177
5.7881,84,P,12,3,AC BE,YES,177
5.7881,84,P,13,3,AC BE,YES,177
5.7881,84,P,14,3,AC BE,YES,177
5.7881,84,P,15,3,AC BE,YES,177
5.7881,84,P,16,3,AC BE,YES,177
5.7881,84,P,17,3,AC BE,YES,177
