PhyRxTime,FrameID,FrameType,PacketIndex,TID,AccessCategory,IsAMPDU,AMPDURefNum
4.83269,45,P,28,0,AC BE,YES,266
4.83269,48,P,0,0,AC BE,YES,266
4.83864,42,P,29,0,AC BE,YES,267
4.84428,42,P,10,0,AC BE,YES,268
4.84996,45,P,20,0,AC BE,YES,269
4.84996,45,P,24,0,AC BE,YES,269
4.84996,47,B,3,0,AC BE,YES,269
4.84996,48,P,8,0,AC BE,YES,269
4.84996,48,P,11,0,AC BE,YES,269
4.85561,42,P,9,0,AC BE,YES,270
4.85561,45,P,5,0,AC BE,YES,270
4.85561,46,B,3,0,AC BE,YES,270
4.85561,48,P,1,0,AC BE,YES,270
4.85561,48,P,17,0,AC BE,YES,270
4.86118,46,B,2,0,AC BE,YES,271
4.86118,48,P,20,0,AC BE,YES,271
4.86676,44,B,2,0,AC BE,YES,272
4.8724,44,B,3,0,AC BE,YES,273
4.8724,48,P,13,0,AC BE,YES,273
4.8724,48,P,18,0,AC BE,YES,273
4.87807,45,P,7,0,AC BE,YES,274
4.87807,48,P,6,0,AC BE,YES,274
4.88367,45,P,23,0,AC BE,YES,275
4.88367,49,B,0,0,AC BE,YES,275
4.88933,48,P,26,0,AC BE,YES,276
4.89502,44,B,0,0,AC BE,YES,277
4.89502,45,P,29,0,AC BE,YES,277
4.89502,48,P,9,0,AC BE,YES,277
4.89502,48,P,29,0,AC BE,YES,277
4.90653,45,P,21,0,AC BE,YES,278
4.90653,48,P,3,0,AC BE,YES,278
4.90653,48,P,12,0,AC BE,YES,278
4.90653,48,P,15,0,AC BE,YES,278
4.91796,45,P,25,0,AC BE,YES,279
4.91796,45,P,26,0,AC BE,YES,279
4.92352,48,P,28,0,AC BE,YES,280
4.92352,49,B,1,0,AC BE,YES,280
4.93117,47,B,0,0,AC BE,YES,281
4.93117,48,P,16,0,AC BE,YES,281
4.93117,48,P,19,0,AC BE,YES,281
4.93117,50,B,1,0,AC BE,YES,281
4.93709,46,B,0,0,AC BE,YES,282
4.93709,47,B,1,0,AC BE,YES,282
4.93709,51,P,7,0,AC BE,YES,282
4.94272,45,P,4,0,AC BE,YES,283
4.94272,48,P,5,0,AC BE,YES,283
4.94272,48,P,7,0,AC BE,YES,283
4.94835,45,P,2,0,AC BE,YES,284
4.94835,48,P,21,0,AC BE,YES,284
4.94835,51,P,2,0,AC BE,YES,284
4.94835,51,P,14,0,AC BE,YES,284
4.95395,46,B,4,0,AC BE,YES,285
4.95395,49,B,2,0,AC BE,YES,285
4.95395,51,P,13,0,AC BE,YES,285
4.95959,51,P,23,0,AC BE,YES,286
4.96523,50,B,3,0,AC BE,YES,287
4.96523,51,P,1,0,AC BE,YES,287
4.96523,51,P,24,0,AC BE,YES,287
4.97088,51,P,15,0,AC BE,YES,288
4.98246,48,P,14,0,AC BE,YES,289
4.98246,50,B,2,0,AC BE,YES,289
4.98246,51,P,12,0,AC BE,YES,289
4.98246,51,P,25,0,AC BE,YES,289
4.98803,51,P,28,0,AC BE,YES,290
4.99359,51,P,20,0,AC BE,YES,291
4.99359,51,P,26,0,AC BE,YES,291
4.99921,45,P,22,0,AC BE,YES,292
4.99921,51,P,17,0,AC BE,YES,292
5.0051,48,P,4,0,AC BE,YES,293
5.0051,51,P,27,0,AC BE,YES,293
5.0051,53,B,1,0,AC BE,YES,293
5.0107,50,B,4,0,AC BE,YES,294
5.01639,53,B,2,0,AC BE,YES,295
5.02208,48,P,10,0,AC BE,YES,296
5.02208,51,P,11,0,AC BE,YES,296
5.02768,48,P,25,0,AC BE,YES,297
5.02768,51,P,5,0,AC BE,YES,297
5.02768,51,P,16,0,AC BE,YES,297
5.03522,49,B,4,0,AC BE,YES,298
5.03522,54,P,1,0,AC BE,YES,298
5.04087,49,B,3,0,AC BE,YES,299
5.05214,48,P,22,0,AC BE,YES,300
5.05214,51,P,22,0,AC BE,YES,300
5.05214,53,B,4,0,AC BE,YES,300
5.05214,54,P,3,0,AC BE,YES,300
5.05775,52,B,1,0,AC BE,YES,301
5.05775,54,P,10,0,AC BE,YES,301
5.06937,48,P,23,0,AC BE,YES,302
5.06937,51,P,4,0,AC BE,YES,302
5.06937,51,P,10,0,AC BE,YES,302
5.06937,51,P,18,0,AC BE,YES,302
5.06937,54,P,18,0,AC BE,YES,302
5.075,51,P,9,0,AC BE,YES,303
5.075,54,P,14,0,AC BE,YES,303
5.08057,51,P,29,0,AC BE,YES,304
5.08057,54,P,0,0,AC BE,YES,304
5.08622,53,B,3,0,AC BE,YES,305
5.09186,54,P,15,0,AC BE,YES,306
5.09746,51,P,3,0,AC BE,YES,307
5.09746,52,B,4,0,AC BE,YES,307
5.09746,53,B,0,0,AC BE,YES,307
5.09746,54,P,22,0,AC BE,YES,307
5.10344,50,B,0,0,AC BE,YES,308
5.10344,54,P,27,0,AC BE,YES,308
5.10908,51,P,6,0,AC BE,YES,309
5.10908,54,P,5,0,AC BE,YES,309
5.12064,54,P,21,0,AC BE,YES,310
5.12064,57,P,0,0,AC BE,YES,310
5.12628,57,P,1,0,AC BE,YES,311
5.13394,54,P,26,0,AC BE,YES,312
5.13394,55,B,2,0,AC BE,YES,312
5.13955,54,P,25,0,AC BE,YES,313
5.13955,55,B,1,0,AC BE,YES,313
5.14523,54,P,24,0,AC BE,YES,314
5.14523,56,B,3,0,AC BE,YES,314
5.15092,51,P,0,0,AC BE,YES,315
5.15092,52,B,3,0,AC BE,YES,315
5.15092,54,P,11,0,AC BE,YES,315
5.15092,54,P,29,0,AC BE,YES,315
5.15092,57,P,2,0,AC BE,YES,315
5.16246,51,P,8,0,AC BE,YES,316
5.16246,54,P,13,0,AC BE,YES,316
5.16804,57,P,3,0,AC BE,YES,317
5.16804,57,P,11,0,AC BE,YES,317
5.17363,55,B,3,0,AC BE,YES,318
5.17363,57,P,7,0,AC BE,YES,318
5.17363,57,P,16,0,AC BE,YES,318
5.17922,57,P,9,0,AC BE,YES,319
5.19058,54,P,7,0,AC BE,YES,320
5.19058,57,P,23,0,AC BE,YES,320
5.19625,54,P,12,0,AC BE,YES,321
5.19625,57,P,18,0,AC BE,YES,321
5.20202,56,B,2,0,AC BE,YES,322
5.20202,57,P,5,0,AC BE,YES,322
5.20202,57,P,10,0,AC BE,YES,322
5.20767,52,B,0,0,AC BE,YES,323
5.20767,54,P,16,0,AC BE,YES,323
5.20767,57,P,6,0,AC BE,YES,323
5.21331,54,P,8,0,AC BE,YES,324
5.21331,56,B,1,0,AC BE,YES,324
5.21331,57,P,12,0,AC BE,YES,324
5.21331,57,P,22,0,AC BE,YES,324
5.21888,57,P,27,0,AC BE,YES,325
5.21888,57,P,29,0,AC BE,YES,325
5.21888,58,B,0,0,AC BE,YES,325
5.21888,59,P,1,0,AC BE,YES,325
5.23043,57,P,14,0,AC BE,YES,326
5.23043,59,P,6,0,AC BE,YES,326
5.2382,59,P,4,0,AC BE,YES,327
5.24375,57,P,17,0,AC BE,YES,328
5.24375,57,P,24,0,AC BE,YES,328
5.24375,59,P,10,0,AC BE,YES,328
5.24944,54,P,2,0,AC BE,YES,329
5.26112,56,B,0,0,AC BE,YES,330
5.26675,55,B,0,0,AC BE,YES,331
5.27232,57,P,15,0,AC BE,YES,332
5.27232,59,P,15,0,AC BE,YES,332
5.27801,57,P,8,0,AC BE,YES,333
5.27801,59,P,8,0,AC BE,YES,333
5.27801,59,P,14,0,AC BE,YES,333
5.28367,54,P,17,0,AC BE,YES,334
5.28367,55,B,4,0,AC BE,YES,334
5.28926,59,P,13,0,AC BE,YES,335
5.28926,59,P,23,0,AC BE,YES,335
5.29494,59,P,7,0,AC BE,YES,336
5.30088,57,P,26,0,AC BE,YES,337
5.30088,59,P,3,0,AC BE,YES,337
5.31254,57,P,28,0,AC BE,YES,338
5.31254,59,P,0,0,AC BE,YES,338
5.31254,59,P,28,0,AC BE,YES,338
5.31254,60,I,1,0,AC BE,YES,338
5.31819,60,I,0,0,AC BE,YES,339
5.31819,60,I,2,0,AC BE,YES,339
5.32377,58,B,1,0,AC BE,YES,340
5.32377,59,P,24,0,AC BE,YES,340
5.32943,59,P,29,0,AC BE,YES,341
5.32943,60,I,3,0,AC BE,YES,341
5.32943,60,I,6,0,AC BE,YES,341
5.34275,59,P,20,0,AC BE,YES,342
5.34275,59,P,26,0,AC BE,YES,342
5.3483,58,B,3,0,AC BE,YES,343
5.3483,60,I,10,0,AC BE,YES,343
5.35395,60,I,13,0,AC BE,YES,344
5.35395,60,I,20,0,AC BE,YES,344
5.3595,59,P,25,0,AC BE,YES,345
5.37117,59,P,16,0,AC BE,YES,346
5.37117,60,I,7,0,AC BE,YES,346
5.37117,60,I,11,0,AC BE,YES,346
5.37672,59,P,5,0,AC BE,YES,347
5.38231,57,P,4,0,AC BE,YES,348
5.38231,58,B,2,0,AC BE,YES,348
5.38231,60,I,12,0,AC BE,YES,348
5.38231,60,I,29,0,AC BE,YES,348
5.38798,59,P,19,0,AC BE,YES,349
5.38798,60,I,9,0,AC BE,YES,349
5.38798,60,I,30,0,AC BE,YES,349
5.39357,59,P,18,0,AC BE,YES,350
5.39357,60,I,15,0,AC BE,YES,350
5.39357,60,I,35,0,AC BE,YES,350
5.39357,60,I,36,0,AC BE,YES,350
5.39938,60,I,17,0,AC BE,YES,351
5.41092,60,I,8,0,AC BE,YES,352
5.41092,60,I,38,0,AC BE,YES,352
5.41092,60,I,40,0,AC BE,YES,352
5.41092,60,I,44,0,AC BE,YES,352
5.41661,60,I,26,0,AC BE,YES,353
5.41661,61,B,0,0,AC BE,YES,353
5.4223,60,I,24,0,AC BE,YES,354
5.4223,60,I,33,0,AC BE,YES,354
5.42786,60,I,23,0,AC BE,YES,355
5.42786,60,I,28,0,AC BE,YES,355
5.42786,60,I,45,0,AC BE,YES,355
5.42786,61,B,3,0,AC BE,YES,355
5.43374,60,I,25,0,AC BE,YES,356
5.43374,60,I,39,0,AC BE,YES,356
5.43374,61,B,2,0,AC BE,YES,356
5.44134,60,I,48,0,AC BE,YES,357
5.44134,62,B,4,0,AC BE,YES,357
5.44134,63,P,0,0,AC BE,YES,357
5.44694,59,P,17,0,AC BE,YES,358
5.44694,62,B,1,0,AC BE,YES,358
5.45263,59,P,22,0,AC BE,YES,359
5.45263,60,I,16,0,AC BE,YES,359
5.45263,63,P,9,0,AC BE,YES,359
5.45827,59,P,27,0,AC BE,YES,360
5.45827,63,P,2,0,AC BE,YES,360
5.45827,63,P,4,0,AC BE,YES,360
5.47003,60,I,46,0,AC BE,YES,361
5.47003,62,B,2,0,AC BE,YES,361
5.47572,60,I,5,0,AC BE,YES,362
5.47572,60,I,43,0,AC BE,YES,362
5.47572,63,P,1,0,AC BE,YES,362
5.47572,63,P,12,0,AC BE,YES,362
5.47572,63,P,21,0,AC BE,YES,362
5.4814,63,P,7,0,AC BE,YES,363
5.48707,60,I,31,0,AC BE,YES,364
5.48707,63,P,23,0,AC BE,YES,364
5.49271,60,I,22,0,AC BE,YES,365
5.49271,60,I,34,0,AC BE,YES,365
5.49854,63,P,6,0,AC BE,YES,366
5.49854,63,P,15,0,AC BE,YES,366
5.49854,63,P,16,0,AC BE,YES,366
5.49854,63,P,19,0,AC BE,YES,366
5.50414,61,B,1,0,AC BE,YES,367
5.50414,63,P,25,0,AC BE,YES,367
5.50414,65,B,0,0,AC BE,YES,367
5.50978,63,P,29,0,AC BE,YES,368
5.51537,63,P,14,0,AC BE,YES,369
5.51537,63,P,17,0,AC BE,YES,369
5.51537,65,B,2,0,AC BE,YES,369
5.51537,66,P,4,0,AC BE,YES,369
5.51537,66,P,10,0,AC BE,YES,369
5.52099,66,P,7,0,AC BE,YES,370
5.52099,66,P,12,0,AC BE,YES,370
5.52658,63,P,11,0,AC BE,YES,371
5.52658,65,B,4,0,AC BE,YES,371
5.53243,66,P,14,0,AC BE,YES,372
5.53811,64,B,3,0,AC BE,YES,373
5.53811,66,P,6,0,AC BE,YES,373
5.54576,63,P,26,0,AC BE,YES,374
5.5514,63,P,18,0,AC BE,YES,375
5.5514,66,P,3,0,AC BE,YES,375
5.55702,66,P,8,0,AC BE,YES,376
5.55702,66,P,24,0,AC BE,YES,376
5.56278,63,P,24,0,AC BE,YES,377
5.56278,66,P,0,0,AC BE,YES,377
5.56278,67,B,2,0,AC BE,YES,377
5.56843,64,B,1,0,AC BE,YES,378
5.56843,64,B,4,0,AC BE,YES,378
5.56843,66,P,25,0,AC BE,YES,378
5.56843,67,B,1,0,AC BE,YES,378
5.57402,66,P,20,0,AC BE,YES,379
5.57402,66,P,29,0,AC BE,YES,379
5.57961,66,P,15,0,AC BE,YES,380
5.57961,66,P,23,0,AC BE,YES,380
5.57961,68,B,0,0,AC BE,YES,380
5.59114,66,P,2,0,AC BE,YES,381
5.59114,66,P,5,0,AC BE,YES,381
5.59701,66,P,11,0,AC BE,YES,382
5.59701,69,P,4,0,AC BE,YES,382
5.60256,68,B,2,0,AC BE,YES,383
5.60256,68,B,4,0,AC BE,YES,383
5.60824,68,B,3,0,AC BE,YES,384
5.60824,69,P,0,0,AC BE,YES,384
5.60824,69,P,8,0,AC BE,YES,384
5.60824,69,P,16,0,AC BE,YES,384
5.61392,69,P,18,0,AC BE,YES,385
5.61958,65,B,3,0,AC BE,YES,386
5.61958,66,P,16,0,AC BE,YES,386
5.61958,66,P,22,0,AC BE,YES,386
5.62523,67,B,3,0,AC BE,YES,387
5.63692,66,P,13,0,AC BE,YES,388
5.63692,69,P,14,0,AC BE,YES,388
5.63692,69,P,29,0,AC BE,YES,388
5.6425,66,P,28,0,AC BE,YES,389
5.6425,67,B,0,0,AC BE,YES,389
5.6425,69,P,23,0,AC BE,YES,389
5.65005,69,P,11,0,AC BE,YES,390
5.65005,71,B,1,0,AC BE,YES,390
5.65567,69,P,28,0,AC BE,YES,391
5.66135,69,P,26,0,AC BE,YES,392
5.66135,70,B,2,0,AC BE,YES,392
5.66135,71,B,2,0,AC BE,YES,392
5.66717,68,B,1,0,AC BE,YES,393
5.66717,69,P,7,0,AC BE,YES,393
5.66717,69,P,19,0,AC BE,YES,393
5.66717,70,B,1,0,AC BE,YES,393
5.67279,70,B,3,0,AC BE,YES,394
5.67279,71,B,3,0,AC BE,YES,394
5.67834,66,P,17,0,AC BE,YES,395
5.67834,72,P,2,0,AC BE,YES,395
5.68391,66,P,19,0,AC BE,YES,396
5.68391,69,P,2,0,AC BE,YES,396
5.68958,66,P,18,0,AC BE,YES,397
5.68958,66,P,21,0,AC BE,YES,397
5.68958,69,P,12,0,AC BE,YES,397
5.68958,69,P,13,0,AC BE,YES,397
5.68958,69,P,17,0,AC BE,YES,397
5.68958,71,B,4,0,AC BE,YES,397
5.68958,72,P,0,0,AC BE,YES,397
5.69543,67,B,4,0,AC BE,YES,398
5.69543,69,P,3,0,AC BE,YES,398
5.69543,69,P,27,0,AC BE,YES,398
5.69543,72,P,6,0,AC BE,YES,398
5.70109,72,P,4,0,AC BE,YES,399
5.70109,72,P,22,0,AC BE,YES,399
5.70676,69,P,22,0,AC BE,YES,400
5.71242,72,P,17,0,AC BE,YES,401
5.71801,72,P,18,0,AC BE,YES,402
5.71801,72,P,19,0,AC BE,YES,402
5.71801,72,P,28,0,AC BE,YES,402
5.72361,70,B,4,0,AC BE,YES,403
5.72361,72,P,9,0,AC BE,YES,403
5.72361,72,P,27,0,AC BE,YES,403
5.72361,73,B,2,0,AC BE,YES,403
5.72917,69,P,20,0,AC BE,YES,404
5.72917,69,P,25,0,AC BE,YES,404
5.72917,72,P,3,0,AC BE,YES,404
5.72917,73,B,0,0,AC BE,YES,404
5.73476,69,P,1,0,AC BE,YES,405
5.74038,69,P,9,0,AC BE,YES,406
5.74038,69,P,21,0,AC BE,YES,406
5.748,72,P,11,0,AC BE,YES,407
5.7536,69,P,15,0,AC BE,YES,408
5.7536,72,P,15,0,AC BE,YES,408
5.7536,74,B,0,0,AC BE,YES,408
5.76516,70,B,0,0,AC BE,YES,409
5.76516,75,P,3,0,AC BE,YES,409
5.7708,75,P,9,0,AC BE,YES,410
5.77649,75,P,8,0,AC BE,YES,411
5.78214,72,P,26,0,AC BE,YES,412
5.78214,75,P,7,0,AC BE,YES,412
5.78782,75,P,10,0,AC BE,YES,413
5.79347,72,P,8,0,AC BE,YES,414
5.79934,72,P,20,0,AC BE,YES,415
5.79934,75,P,11,0,AC BE,YES,415
5.80492,72,P,5,0,AC BE,YES,416
5.80492,73,B,1,0,AC BE,YES,416
5.80492,74,B,1,0,AC BE,YES,416
5.81059,72,P,12,0,AC BE,YES,417
5.81059,74,B,3,0,AC BE,YES,417
5.81059,75,P,19,0,AC BE,YES,417
5.81617,73,B,4,0,AC BE,YES,418
5.81617,75,P,2,0,AC BE,YES,418
5.81617,75,P,29,0,AC BE,YES,418
5.82173,72,P,24,0,AC BE,YES,419
5.82173,75,P,13,0,AC BE,YES,419
5.82729,75,P,20,0,AC BE,YES,420
5.83291,75,P,21,0,AC BE,YES,421
5.8385,75,P,24,0,AC BE,YES,422
5.85197,72,P,13,0,AC BE,YES,423
5.85197,75,P,0,0,AC BE,YES,423
5.85197,75,P,27,0,AC BE,YES,423
5.85761,72,P,14,0,AC BE,YES,424
5.85761,72,P,25,0,AC BE,YES,424
5.85761,77,B,1,0,AC BE,YES,424
5.85761,77,B,3,0,AC BE,YES,424
5.86342,72,P,7,0,AC BE,YES,425
5.86342,76,B,3,0,AC BE,YES,425
5.86902,75,P,1,0,AC BE,YES,426
5.87467,78,P,8,0,AC BE,YES,427
5.88031,75,P,16,0,AC BE,YES,428
5.88031,78,P,0,0,AC BE,YES,428
5.88031,78,P,2,0,AC BE,YES,428
5.88031,78,P,5,0,AC BE,YES,428
5.89176,76,B,2,0,AC BE,YES,429
5.89176,78,P,4,0,AC BE,YES,429
5.89764,77,B,0,0,AC BE,YES,430
5.89764,78,P,22,0,AC BE,YES,430
5.90323,75,P,12,0,AC BE,YES,431
5.90323,77,B,2,0,AC BE,YES,431
5.91471,74,B,2,0,AC BE,YES,432
5.91471,75,P,26,0,AC BE,YES,432
5.92623,75,P,14,0,AC BE,YES,433
5.92623,78,P,7,0,AC BE,YES,433
5.92623,78,P,20,0,AC BE,YES,433
5.93185,78,P,18,0,AC BE,YES,434
5.93744,75,P,18,0,AC BE,YES,435
5.93744,75,P,28,0,AC BE,YES,435
5.93744,76,B,0,0,AC BE,YES,435
5.93744,76,B,1,0,AC BE,YES,435
5.93744,78,P,26,0,AC BE,YES,435
5.93744,78,P,29,0,AC BE,YES,435
5.94301,80,B,4,0,AC BE,YES,436
5.94865,75,P,15,0,AC BE,YES,437
5.94865,78,P,1,0,AC BE,YES,437
5.94865,80,B,0,0,AC BE,YES,437
5.95619,75,P,25,0,AC BE,YES,438
5.95619,76,B,4,0,AC BE,YES,438
5.96207,81,P,5,0,AC BE,YES,439
5.97369,77,B,4,0,AC BE,YES,440
5.97369,78,P,15,0,AC BE,YES,440
5.97369,81,P,7,0,AC BE,YES,440
5.97929,78,P,12,0,AC BE,YES,441
5.97929,78,P,17,0,AC BE,YES,441
5.9849,81,P,3,0,AC BE,YES,442
5.99054,81,P,0,0,AC BE,YES,443
6.0021,79,B,4,0,AC BE,YES,444
6.0021,81,P,11,0,AC BE,YES,444
6.01361,78,P,9,0,AC BE,YES,445
6.01361,81,P,13,0,AC BE,YES,445
6.01361,81,P,22,0,AC BE,YES,445
6.01922,78,P,19,0,AC BE,YES,446
6.01922,81,P,16,0,AC BE,YES,446
6.02482,78,P,13,0,AC BE,YES,447
6.02482,81,P,17,0,AC BE,YES,447
6.03048,79,B,3,0,AC BE,YES,448
6.03048,81,P,10,0,AC BE,YES,448
6.03048,81,P,19,0,AC BE,YES,448
6.03608,79,B,1,0,AC BE,YES,449
6.03608,81,P,6,0,AC BE,YES,449
6.03608,81,P,24,0,AC BE,YES,449
6.04175,80,B,2,0,AC BE,YES,450
6.04175,81,P,2,0,AC BE,YES,450
6.04175,81,P,15,0,AC BE,YES,450
6.04175,82,B,4,0,AC BE,YES,450
6.04737,81,P,20,0,AC BE,YES,451
6.04737,83,B,2,0,AC BE,YES,451
6.05498,81,P,9,0,AC BE,YES,452
6.05498,82,B,2,0,AC BE,YES,452
6.06056,78,P,6,0,AC BE,YES,453
6.06056,84,P,3,0,AC BE,YES,453
6.06621,78,P,3,0,AC BE,YES,454
6.06621,81,P,21,0,AC BE,YES,454
6.06621,81,P,28,0,AC BE,YES,454
6.06621,81,P,29,0,AC BE,YES,454
6.07179,78,P,16,0,AC BE,YES,455
6.07179,83,B,4,0,AC BE,YES,455
6.07179,84,P,2,0,AC BE,YES,455
6.07741,78,P,11,0,AC BE,YES,456
6.07741,84,P,11,0,AC BE,YES,456
6.08307,80,B,1,0,AC BE,YES,457
6.08307,84,P,9,0,AC BE,YES,457
6.08307,84,P,12,0,AC BE,YES,457
6.08865,81,P,4,0,AC BE,YES,458
6.08865,84,P,14,0,AC BE,YES,458
6.0946,84,P,15,0,AC BE,YES,459
6.10029,82,B,1,0,AC BE,YES,460
6.10595,81,P,14,0,AC BE,YES,461
6.10595,84,P,19,0,AC BE,YES,461
6.11164,84,P,0,0,AC BE,YES,462
6.11164,84,P,6,0,AC BE,YES,462
6.11731,84,P,18,0,AC BE,YES,463
6.11731,85,B,0,0,AC BE,YES,463
6.12291,81,P,1,0,AC BE,YES,464
6.12291,84,P,16,0,AC BE,YES,464
6.12291,84,P,17,0,AC BE,YES,464
6.12291,85,B,2,0,AC BE,YES,464
6.12291,86,B,0,0,AC BE,YES,464
6.12868,81,P,26,0,AC BE,YES,465
6.13426,83,B,3,0,AC BE,YES,466
6.14569,84,P,21,0,AC BE,YES,467
6.14569,84,P,28,0,AC BE,YES,467
6.15136,81,P,27,0,AC BE,YES,468
6.15136,84,P,23,0,AC BE,YES,468
6.15136,84,P,25,0,AC BE,YES,468
6.15136,85,B,1,0,AC BE,YES,468
6.15136,87,P,6,0,AC BE,YES,468
6.15911,87,P,11,0,AC BE,YES,469
6.16476,81,P,8,0,AC BE,YES,470
6.16476,81,P,25,0,AC BE,YES,470
6.16476,84,P,4,0,AC BE,YES,470
6.16476,84,P,24,0,AC BE,YES,470
6.16476,84,P,29,0,AC BE,YES,470
6.16476,86,B,2,0,AC BE,YES,470
6.16476,87,P,0,0,AC BE,YES,470
6.17037,84,P,1,0,AC BE,YES,471
6.17037,87,P,1,0,AC BE,YES,471
6.17596,84,P,8,0,AC BE,YES,472
6.17596,87,P,5,0,AC BE,YES,472
6.17596,87,P,9,0,AC BE,YES,472
6.17596,87,P,19,0,AC BE,YES,472
6.18156,84,P,20,0,AC BE,YES,473
6.18723,81,P,23,0,AC BE,YES,474
6.19312,87,P,4,0,AC BE,YES,475
6.19312,87,P,14,0,AC BE,YES,475
6.19312,87,P,25,0,AC BE,YES,475
6.1987,88,B,1,0,AC BE,YES,476
6.20436,87,P,28,0,AC BE,YES,477
6.20998,87,P,15,0,AC BE,YES,478
6.20998,87,P,21,0,AC BE,YES,478
6.21558,87,P,3,0,AC BE,YES,479
6.2271,88,B,3,0,AC BE,YES,480
6.23272,83,B,1,0,AC BE,YES,481
6.23272,87,P,8,0,AC BE,YES,481
6.23836,89,B,2,0,AC BE,YES,482
6.24397,84,P,22,0,AC BE,YES,483
6.24397,87,P,12,0,AC BE,YES,483
6.24397,87,P,16,0,AC BE,YES,483
6.24397,89,B,1,0,AC BE,YES,483
6.2556,86,B,3,0,AC BE,YES,484
6.2556,88,B,2,0,AC BE,YES,484
6.2556,89,B,4,0,AC BE,YES,484
6.26345,84,P,7,0,AC BE,YES,485
6.26345,87,P,13,0,AC BE,YES,485
6.26345,89,B,0,0,AC BE,YES,485
6.26345,90,P,2,0,AC BE,YES,485
6.26345,90,P,9,0,AC BE,YES,485
6.26913,84,P,27,0,AC BE,YES,486
6.26913,90,P,7,0,AC BE,YES,486
6.27473,87,P,2,0,AC BE,YES,487
6.27473,87,P,7,0,AC BE,YES,487
6.28633,87,P,17,0,AC BE,YES,488
6.28633,87,P,24,0,AC BE,YES,488
6.28633,90,P,1,0,AC BE,YES,488
6.28633,90,P,17,0,AC BE,YES,488
6.28633,90,P,19,0,AC BE,YES,488
6.29216,90,P,22,0,AC BE,YES,489
6.29778,90,P,11,0,AC BE,YES,490
6.30347,87,P,10,0,AC BE,YES,491
6.30347,90,P,0,0,AC BE,YES,491
6.30347,91,B,0,0,AC BE,YES,491
6.30914,85,B,3,0,AC BE,YES,492
6.30914,90,P,14,0,AC BE,YES,492
6.30914,90,P,20,0,AC BE,YES,492
6.30914,90,P,25,0,AC BE,YES,492
6.31479,90,P,12,0,AC BE,YES,493
6.31479,90,P,21,0,AC BE,YES,493
6.31479,90,P,27,0,AC BE,YES,493
6.32037,87,P,22,0,AC BE,YES,494
6.32618,86,B,4,0,AC BE,YES,495
6.32618,90,P,8,0,AC BE,YES,495
6.33183,90,P,6,0,AC BE,YES,496
6.34335,89,B,3,0,AC BE,YES,497
6.34335,90,P,24,0,AC BE,YES,497
6.34335,91,B,2,0,AC BE,YES,497
6.34335,93,P,3,0,AC BE,YES,497
6.35479,90,P,4,0,AC BE,YES,498
6.36231,90,P,5,0,AC BE,YES,499
6.36231,91,B,3,0,AC BE,YES,499
6.37392,93,P,0,0,AC BE,YES,500
6.37392,93,P,2,0,AC BE,YES,500
6.3854,87,P,27,0,AC BE,YES,501
6.3854,90,P,13,0,AC BE,YES,501
6.3854,93,P,16,0,AC BE,YES,501
6.39116,90,P,28,0,AC BE,YES,502
6.39116,93,P,7,0,AC BE,YES,502
6.39116,93,P,12,0,AC BE,YES,502
6.39676,90,P,16,0,AC BE,YES,503
6.40238,92,B,0,0,AC BE,YES,504
6.40238,93,P,14,0,AC BE,YES,504
6.40238,93,P,17,0,AC BE,YES,504
6.40238,93,P,28,0,AC BE,YES,504
6.40795,90,P,29,0,AC BE,YES,505
6.40795,91,B,1,0,AC BE,YES,505
6.41353,92,B,2,0,AC BE,YES,506
6.41353,92,B,4,0,AC BE,YES,506
6.41353,93,P,13,0,AC BE,YES,506
6.41916,95,B,2,0,AC BE,YES,507
6.42503,90,P,23,0,AC BE,YES,508
6.42503,91,B,4,0,AC BE,YES,508
6.42503,93,P,26,0,AC BE,YES,508
6.43641,93,P,10,0,AC BE,YES,509
6.43641,96,P,2,0,AC BE,YES,509
6.44199,93,P,6,0,AC BE,YES,510
6.44199,93,P,8,0,AC BE,YES,510
6.44199,96,P,5,0,AC BE,YES,510
6.44755,96,P,6,0,AC BE,YES,511
6.45312,93,P,29,0,AC BE,YES,512
6.45878,93,P,1,0,AC BE,YES,513
6.46641,93,P,9,0,AC BE,YES,514
6.47206,93,P,19,0,AC BE,YES,515
6.47206,93,P,23,0,AC BE,YES,515
6.47773,96,P,7,0,AC BE,YES,516
6.47773,96,P,9,0,AC BE,YES,516
6.48341,93,P,24,0,AC BE,YES,517
6.48927,92,B,1,0,AC BE,YES,518
6.48927,93,P,21,0,AC BE,YES,518
6.50085,93,P,15,0,AC BE,YES,519
6.50085,96,P,11,0,AC BE,YES,519
6.50085,96,P,13,0,AC BE,YES,519
6.50085,96,P,14,0,AC BE,YES,519
6.50644,93,P,27,0,AC BE,YES,520
6.50644,96,P,0,0,AC BE,YES,520
6.50644,96,P,10,0,AC BE,YES,520
6.51213,96,P,17,0,AC BE,YES,521
6.51213,96,P,20,0,AC BE,YES,521
6.52374,96,P,25,0,AC BE,YES,522
6.52374,96,P,29,0,AC BE,YES,522
6.52938,94,B,4,0,AC BE,YES,523
6.53497,95,B,0,0,AC BE,YES,524
6.53497,95,B,3,0,AC BE,YES,524
6.53497,97,B,4,0,AC BE,YES,524
6.54641,93,P,22,0,AC BE,YES,525
6.54641,96,P,1,0,AC BE,YES,525
6.54641,96,P,23,0,AC BE,YES,525
